fid,Locale,SA1 Main Code,SA1 7 Digit Code,SA2 Main Code,SA2 5 Digit Code,SA2 Name
1308,newcastle_maitland,10602111715,1111715,106021117,11117,Maitland - West
1309,newcastle_maitland,11101120637,1120637,111011206,11206,Belmont - Bennetts Green
1310,newcastle_maitland,11101120826,1120826,111011208,11208,Charlestown - Dudley
1311,newcastle_maitland,11103122232,1122232,111031222,11222,Adamstown - Kotara
1312,newcastle_maitland,11103122602,1122602,111031226,11226,Maryland - Fletcher - Minmi
1313,newcastle_maitland,11102122103,1122103,111021221,11221,West Wallsend - Barnsley - Killingworth
1314,newcastle_maitland,11101120625,1120625,111011206,11206,Belmont - Bennetts Green
1315,newcastle_maitland,11101120626,1120626,111011206,11206,Belmont - Bennetts Green
1316,newcastle_maitland,11101121321,1121321,111011213,11213,Valentine - Eleebana
1317,newcastle_maitland,11101121307,1121307,111011213,11213,Valentine - Eleebana
1318,newcastle_maitland,11103122509,1122509,111031225,11225,Lambton - New Lambton
1319,newcastle_maitland,11103123344,1123344,111031233,11233,Wallsend - Elermore Vale
1320,newcastle_maitland,11101120805,1120805,111011208,11208,Charlestown - Dudley
1321,newcastle_maitland,11103123309,1123309,111031233,11233,Wallsend - Elermore Vale
1322,newcastle_maitland,10601110829,1110829,106011108,11108,Cessnock
1323,newcastle_maitland,11102122114,1122114,111021221,11221,West Wallsend - Barnsley - Killingworth
1324,newcastle_maitland,11101121108,1121108,111011211,11211,Redhead
1325,newcastle_maitland,10601111113,1111113,106011111,11111,Kurri Kurri - Abermain
1326,newcastle_maitland,11101120839,1120839,111011208,11208,Charlestown - Dudley
1327,newcastle_maitland,11103123111,1123111,111031231,11231,Shortland - Jesmond
1328,newcastle_maitland,11103123511,1123511,111031235,11235,Wickham - Carrington - Tighes Hill
1329,newcastle_maitland,11103123110,1123110,111031231,11231,Shortland - Jesmond
1330,newcastle_maitland,11103122321,1122321,111031223,11223,Beresfield - Hexham
1331,newcastle_maitland,11102121506,1121506,111021215,11215,Bolton Point - Teralba
1332,newcastle_maitland,11102121936,1121936,111021219,11219,Toronto - Awaba
1333,newcastle_maitland,11103122808,1122808,111031228,11228,Merewether - The Junction
1334,newcastle_maitland,11103122821,1122821,111031228,11228,Merewether - The Junction
1335,newcastle_maitland,11103122627,1122627,111031226,11226,Maryland - Fletcher - Minmi
1336,newcastle_maitland,10601111143,1111143,106011111,11111,Kurri Kurri - Abermain
1337,newcastle_maitland,10601110823,1110823,106011108,11108,Cessnock
1338,newcastle_maitland,11102121931,1121931,111021219,11219,Toronto - Awaba
1339,newcastle_maitland,10602111804,1111804,106021118,11118,Thornton - Millers Forest
1340,newcastle_maitland,11101120865,1120865,111011208,11208,Charlestown - Dudley
1341,newcastle_maitland,11101120709,1120709,111011207,11207,Belmont South - Blacksmiths
1342,newcastle_maitland,11103122217,1122217,111031222,11222,Adamstown - Kotara
1343,newcastle_maitland,11103122526,1122526,111031225,11225,Lambton - New Lambton
1344,newcastle_maitland,11103123126,1123126,111031231,11231,Shortland - Jesmond
1345,newcastle_maitland,11102121916,1121916,111021219,11219,Toronto - Awaba
1346,newcastle_maitland,11103122306,1122306,111031223,11223,Beresfield - Hexham
1347,newcastle_maitland,11103122307,1122307,111031223,11223,Beresfield - Hexham
1348,newcastle_maitland,11103123105,1123105,111031231,11231,Shortland - Jesmond
1349,newcastle_maitland,10601110806,1110806,106011108,11108,Cessnock
1350,newcastle_maitland,10601110817,1110817,106011108,11108,Cessnock
1351,newcastle_maitland,11101120703,1120703,111011207,11207,Belmont South - Blacksmiths
1352,newcastle_maitland,11103122236,1122236,111031222,11222,Adamstown - Kotara
1353,newcastle_maitland,11103123207,1123207,111031232,11232,Stockton - Fullerton Cove
1354,newcastle_maitland,11101120943,1120943,111011209,11209,Glendale - Cardiff - Hillsborough
1355,newcastle_maitland,11103123116,1123116,111031231,11231,Shortland - Jesmond
1356,newcastle_maitland,10601110824,1110824,106011108,11108,Cessnock
1357,newcastle_maitland,10601111116,1111116,106011111,11111,Kurri Kurri - Abermain
1358,newcastle_maitland,11102121910,1121910,111021219,11219,Toronto - Awaba
1359,newcastle_maitland,11102121933,1121933,111021219,11219,Toronto - Awaba
1360,newcastle_maitland,11102122002,1122002,111021220,11220,Wangi Wangi - Rathmines
1361,newcastle_maitland,10601111141,1111141,106011111,11111,Kurri Kurri - Abermain
1362,newcastle_maitland,11102121729,1121729,111021217,11217,Edgeworth - Cameron Park
1363,newcastle_maitland,11103123513,1123513,111031235,11235,Wickham - Carrington - Tighes Hill
1364,newcastle_maitland,11101120951,1120951,111011209,11209,Glendale - Cardiff - Hillsborough
1365,newcastle_maitland,10602111816,1111816,106021118,11118,Thornton - Millers Forest
1366,newcastle_maitland,10602111507,1111507,106021115,11115,Maitland - East
1367,newcastle_maitland,11102121923,1121923,111021219,11219,Toronto - Awaba
1368,newcastle_maitland,11101121413,1121413,111011214,11214,Warners Bay - Boolaroo
1369,newcastle_maitland,11103122543,1122543,111031225,11225,Lambton - New Lambton
1370,newcastle_maitland,11103122817,1122817,111031228,11228,Merewether - The Junction
1371,newcastle_maitland,11103123517,1123517,111031235,11235,Wickham - Carrington - Tighes Hill
1372,newcastle_maitland,11101120916,1120916,111011209,11209,Glendale - Cardiff - Hillsborough
1373,newcastle_maitland,11101120917,1120917,111011209,11209,Glendale - Cardiff - Hillsborough
1374,newcastle_maitland,11103122320,1122320,111031223,11223,Beresfield - Hexham
1375,newcastle_maitland,10602111405,1111405,106021114,11114,Maitland
1376,newcastle_maitland,10602111607,1111607,106021116,11116,Maitland - North
1377,newcastle_maitland,10601110834,1110834,106011108,11108,Cessnock
1378,newcastle_maitland,10601111140,1111140,106011111,11111,Kurri Kurri - Abermain
1379,newcastle_maitland,10601111119,1111119,106011111,11111,Kurri Kurri - Abermain
1380,newcastle_maitland,11101121012,1121012,111011210,11210,Mount Hutton - Windale
1381,newcastle_maitland,11101121110,1121110,111011211,11211,Redhead
1382,newcastle_maitland,11103122211,1122211,111031222,11222,Adamstown - Kotara
1383,newcastle_maitland,11103122219,1122219,111031222,11222,Adamstown - Kotara
1384,newcastle_maitland,11103122511,1122511,111031225,11225,Lambton - New Lambton
1385,newcastle_maitland,11103123124,1123124,111031231,11231,Shortland - Jesmond
1386,newcastle_maitland,11103123328,1123328,111031233,11233,Wallsend - Elermore Vale
1387,newcastle_maitland,11103122711,1122711,111031227,11227,Mayfield - Warabrook
1388,newcastle_maitland,11101121205,1121205,111011212,11212,Swansea - Caves Beach
1389,newcastle_maitland,11102121516,1121516,111021215,11215,Bolton Point - Teralba
1390,newcastle_maitland,11102121924,1121924,111021219,11219,Toronto - Awaba
1391,newcastle_maitland,11103122538,1122538,111031225,11225,Lambton - New Lambton
1392,newcastle_maitland,11103122324,1122324,111031223,11223,Beresfield - Hexham
1393,newcastle_maitland,10602111561,1111561,106021115,11115,Maitland - East
1394,newcastle_maitland,10601110804,1110804,106011108,11108,Cessnock
1395,newcastle_maitland,11101120609,1120609,111011206,11206,Belmont - Bennetts Green
1396,newcastle_maitland,11103122523,1122523,111031225,11225,Lambton - New Lambton
1397,newcastle_maitland,11103123318,1123318,111031233,11233,Wallsend - Elermore Vale
1398,sydney,10201103923,1103923,102011039,11039,Terrigal - North Avoca
1399,sydney,10202105318,1105318,102021053,11053,The Entrance
1400,sydney,11801133924,1133924,118011339,11339,Bondi - Tamarama - Bronte
1401,sydney,11801133925,1133925,118011339,11339,Bondi - Tamarama - Bronte
1402,sydney,11801134025,1134025,118011340,11340,Bondi Beach - North Bondi
1403,sydney,11802156820,1156820,118021568,11568,Maroubra - West
1404,sydney,10202105409,1105409,102021054,11054,Toukley - Norah Head
1405,sydney,11702132636,1132636,117021326,11326,Marrickville
1406,sydney,11602156321,1156321,116021563,11563,Quakers Hill
1407,sydney,12403145736,1145736,124031457,11457,Cambridge Park
1408,sydney,12703159923,1159923,127031599,11599,Lurnea - Cartwright
1409,sydney,12503147912,1147912,125031479,11479,Chester Hill - Sefton
1410,sydney,12801153112,1153112,128011531,11531,Sylvania - Taren Point
1411,sydney,12801152907,1152907,128011529,11529,Gymea - Grays Point
1412,sydney,12702150902,1150902,127021509,11509,Bonnyrigg Heights - Bonnyrigg
1413,sydney,12702151014,1151014,127021510,11510,Bossley Park - Abbotsbury
1414,sydney,12504149154,1149154,125041491,11491,Northmead
1415,sydney,12701150501,1150501,127011505,11505,Austral - Greendale
1416,sydney,11802134833,1134833,118021348,11348,Coogee - Clovelly
1417,sydney,12503148530,1148530,125031485,11485,Merrylands - Holroyd
1418,sydney,11501155847,1155847,115011558,11558,Cherrybrook
1419,sydney,11801134412,1134412,118011344,11344,Dover Heights
1420,sydney,11703133322,1133322,117031333,11333,Potts Point - Woolloomooloo
1421,sydney,11703133723,1133723,117031337,11337,Sydney - Haymarket - The Rocks
1422,sydney,11801134354,1134354,118011343,11343,Double Bay - Bellevue Hill
1423,sydney,12601149503,1149503,126011495,11495,Epping - North Epping
1424,sydney,12602149728,1149728,126021497,11497,Eastwood - Denistone
1425,sydney,12104141716,1141716,121041417,11417,North Sydney - Lavender Bay
1426,sydney,12702151636,1151636,127021516,11516,Fairfield - West
1427,sydney,12703160101,1160101,127031601,11601,Warwick Farm
1428,sydney,12103140811,1140811,121031408,11408,Lindfield - Roseville
1429,sydney,12103141109,1141109,121031411,11411,Turramurra
1430,sydney,12103141117,1141117,121031411,11411,Turramurra
1431,sydney,12103140911,1140911,121031409,11409,Pymble
1432,sydney,12602159117,1159117,126021591,11591,Ryde
1433,sydney,12602159119,1159119,126021591,11591,Ryde
1434,sydney,11504130215,1130215,115041302,11302,Rouse Hill - Beaumont Hills
1435,sydney,12401145225,1145225,124011452,11452,Katoomba - Leura
1436,sydney,12202142006,1142006,122021420,11420,Avalon - Palm Beach
1437,sydney,12202142213,1142213,122021422,11422,Newport - Bilgola
1438,sydney,12203142502,1142502,122031425,11425,Cromer
1439,sydney,12203142914,1142914,122031429,11429,Freshwater - Brookvale
1440,sydney,12203143121,1143121,122031431,11431,Narrabeen - Collaroy
1441,sydney,12203143155,1143155,122031431,11431,Narrabeen - Collaroy
1442,sydney,11603131515,1131515,116031315,11315,Hassall Grove - Plumpton
1443,sydney,12403145848,1145848,124031458,11458,Castlereagh - Cranebrook
1444,sydney,12403146210,1146210,124031462,11462,Kingswood - Werrington
1445,sydney,12404146801,1146801,124041468,11468,Yarramundi - Londonderry
1446,sydney,12504149217,1149217,125041492,11492,Parramatta - Rosehill
1447,sydney,10202104428,1104428,102021044,11044,Bateau Bay - Killarney Vale
1448,sydney,10201104055,1104055,102011040,11040,Umina - Booker Bay - Patonga
1449,sydney,11903137009,1137009,119031370,11370,Narwee - Beverly Hills
1450,sydney,12001138429,1138429,120011384,11384,Concord West - North Strathfield
1451,sydney,10201104035,1104035,102011040,11040,Umina - Booker Bay - Patonga
1452,sydney,10201104220,1104220,102011042,11042,Woy Woy - Blackwall
1453,sydney,11503130056,1130056,115031300,11300,Kurrajong Heights - Ebenezer
1454,sydney,11601156128,1156128,116011561,11561,Blacktown (West)
1455,sydney,11603131330,1131330,116031313,11313,Bidwill - Hebersham - Emerton
1456,sydney,11702132611,1132611,117021326,11326,Marrickville
1457,sydney,11901157119,1157119,119011571,11571,Bankstown - North
1458,sydney,12703159812,1159812,127031598,11598,Liverpool
1459,sydney,11901135917,1135917,119011359,11359,Panania - Milperra - Picnic Point
1460,sydney,12401145220,1145220,124011452,11452,Katoomba - Leura
1461,sydney,11503130014,1130014,115031300,11300,Kurrajong Heights - Ebenezer
1462,sydney,10201102917,1102917,102011029,11029,Box Head - MacMasters Beach
1463,sydney,10202104605,1104605,102021046,11046,Budgewoi - Buff Point - Halekulani
1464,sydney,11701132307,1132307,117011323,11323,Pagewood - Hillsdale - Daceyville
1465,sydney,11701132310,1132310,117011323,11323,Pagewood - Hillsdale - Daceyville
1466,sydney,11501155513,1155513,115011555,11555,Castle Hill - North
1467,sydney,11602131025,1131025,116021310,11310,Parklea - Kellyville Ridge
1468,sydney,12403146139,1146139,124031461,11461,Jamisontown - South Penrith
1469,sydney,12801152934,1152934,128011529,11529,Gymea - Grays Point
1470,sydney,12801160201,1160201,128011602,11602,Caringbah
1471,sydney,12802153830,1153830,128021538,11538,Sutherland - Kirrawee
1472,sydney,12301143402,1143402,123011434,11434,Elderslie - Harrington Park
1473,sydney,12302144333,1144333,123021443,11443,Minto - St Andrews
1474,sydney,11802134821,1134821,118021348,11348,Coogee - Clovelly
1475,sydney,11501129611,1129611,115011296,11296,West Pennant Hills
1476,sydney,11501155810,1155810,115011558,11558,Cherrybrook
1477,sydney,12504149302,1149302,125041493,11493,Toongabbie - Constitution Hill
1478,sydney,11501129020,1129020,115011290,11290,Baulkham Hills (East)
1479,sydney,11703133705,1133705,117031337,11337,Sydney - Haymarket - The Rocks
1480,sydney,12101139832,1139832,121011398,11398,Chatswood (East) - Artarmon
1481,sydney,12101140064,1140064,121011400,11400,Lane Cove - Greenwich
1482,sydney,12101140226,1140226,121011402,11402,Willoughby - Castle Cove - Northbridge
1483,sydney,12702151206,1151206,127021512,11512,Cabramatta West - Mount Pritchard
1484,sydney,12303144808,1144808,123031448,11448,The Oaks - Oakdale
1485,sydney,12101139859,1139859,121011398,11398,Chatswood (East) - Artarmon
1486,sydney,12001138622,1138622,120011386,11386,Five Dock - Abbotsford
1487,sydney,11603131705,1131705,116031317,11317,Mount Druitt - Whalan
1488,sydney,11603131915,1131915,116031319,11319,Rooty Hill - Minchinbury
1489,sydney,12203142617,1142617,122031426,11426,Dee Why - North Curl Curl
1490,sydney,12203142627,1142627,122031426,11426,Dee Why - North Curl Curl
1491,sydney,12203142901,1142901,122031429,11429,Freshwater - Brookvale
1492,sydney,11603131629,1131629,116031316,11316,Lethbridge Park - Tregear
1493,sydney,11901135741,1135741,119011357,11357,Greenacre - Mount Lewis
1494,sydney,12501158412,1158412,125011584,11584,Auburn - South
1495,sydney,12403146126,1146126,124031461,11461,Jamisontown - South Penrith
1496,sydney,12602149721,1149721,126021497,11497,Eastwood - Denistone
1497,sydney,10201103014,1103014,102011030,11030,Calga - Kulnura
1498,sydney,10201103238,1103238,102011032,11032,Gosford - Springfield
1499,sydney,10202105507,1105507,102021055,11055,Tuggerah - Kangy Angy
1500,sydney,12404146627,1146627,124041466,11466,Richmond - Clarendon
1501,sydney,11903137441,1137441,119031374,11374,South Hurstville - Blakehurst
1502,sydney,12802153405,1153405,128021534,11534,Illawong - Alfords Point
1503,sydney,11601156124,1156124,116011561,11561,Blacktown (West)
1504,sydney,11603131414,1131414,116031314,11314,Glendenning - Dean Park
1505,sydney,11603131531,1131531,116031315,11315,Hassall Grove - Plumpton
1506,sydney,11901157205,1157205,119011572,11572,Bankstown - South
1507,sydney,12701150434,1150434,127011504,11504,Ashcroft - Busby - Miller
1508,sydney,11902136428,1136428,119021364,11364,Kingsgrove (North) - Earlwood
1509,sydney,11903137026,1137026,119031370,11370,Narwee - Beverly Hills
1510,sydney,11904137725,1137725,119041377,11377,Kingsgrove (South) - Bardwell Park
1511,sydney,11901135926,1135926,119011359,11359,Panania - Milperra - Picnic Point
1512,sydney,11601130303,1130303,116011303,11303,Blacktown (East) - Kings Park
1513,sydney,11801134345,1134345,118011343,11343,Double Bay - Bellevue Hill
1514,sydney,11801133942,1133942,118011339,11339,Bondi - Tamarama - Bronte
1515,sydney,11802156508,1156508,118021565,11565,Kingsford
1516,sydney,11802156525,1156525,118021565,11565,Kingsford
1517,sydney,11702132619,1132619,117021326,11326,Marrickville
1518,sydney,11702132629,1132629,117021326,11326,Marrickville
1519,sydney,10202105624,1105624,102021056,11056,Warnervale - Wadalba
1520,sydney,11501155519,1155519,115011555,11555,Castle Hill - North
1521,sydney,11602156334,1156334,116021563,11563,Quakers Hill
1522,sydney,12403145740,1145740,124031457,11457,Cambridge Park
1523,sydney,12703152320,1152320,127031523,11523,Chipping Norton - Moorebank
1524,sydney,11901135428,1135428,119011354,11354,Bass Hill - Georges Hall
1525,sydney,12702151503,1151503,127021515,11515,Fairfield
